file,dataset,px_cm,genotype,node,base_x,base_y,tip_x,tip_y,rosette_id
LP2-2_rep_1_p2_leaf_3.jpg,arabidopsis,176,LP-2,3,478,68,38.5,70.5,an
LP2-2_rep_1_p2_leaf_4.jpg,arabidopsis,176,LP-2,4,479,51,29.5,69.5,an
LP2-2_rep_1_p2_leaf_5.jpg,arabidopsis,176,LP-2,5,482,79,36.5,63.5,an
LP2-2_rep_1_p2_leaf_6.jpg,arabidopsis,176,LP-2,6,482,56,41.5,73.5,an
LP2-2_rep_1_p2_leaf_7.jpg,arabidopsis,176,LP-2,7,481,101,34.5,110.5,an
LP2-2_rep_1_p2_leaf_8.jpg,arabidopsis,176,LP-2,8,474,47,37.5,39.5,an
LP2-2_rep_1_p2_leaf_9.jpg,arabidopsis,176,LP-2,9,478,111,32.5,102.5,an
LP2-2_rep_2_p1_leaf_1.jpg,arabidopsis,176,LP-2,1,485,84,31.5,83.5,ao
LP2-2_rep_2_p1_leaf_10.jpg,arabidopsis,176,LP-2,10,488,125,37.5,113.5,ao
LP2-2_rep_2_p1_leaf_11.jpg,arabidopsis,176,LP-2,11,36,132,479.5,137.5,ao
LP2-2_rep_2_p1_leaf_2.jpg,arabidopsis,176,LP-2,2,477,102,30.5,94.5,ao
LP2-2_rep_2_p1_leaf_3.jpg,arabidopsis,176,LP-2,3,478,106,35.5,104.5,ao
LP2-2_rep_2_p1_leaf_4.jpg,arabidopsis,176,LP-2,4,478,66,32.5,74.5,ao
LP2-2_rep_2_p1_leaf_5.jpg,arabidopsis,176,LP-2,5,473,113,41.5,118.5,ao
LP2-2_rep_2_p1_leaf_6.jpg,arabidopsis,176,LP-2,6,482,115,33.5,97.5,ao
LP2-2_rep_2_p1_leaf_7.jpg,arabidopsis,176,LP-2,7,485,106,32.5,92.5,ao
LP2-2_rep_2_p1_leaf_8.jpg,arabidopsis,176,LP-2,8,469,136,35.5,140.5,ao
LP2-2_rep_2_p1_leaf_9.jpg,arabidopsis,176,LP-2,9,483,72,38.5,76.5,ao
LP2-2_rep_3_p1_leaf_1.jpg,arabidopsis,176,LP-2,1,458,106,35.5,98.5,aq
LP2-2_rep_3_p1_leaf_10.jpg,arabidopsis,176,LP-2,10,474,71,40.5,76.5,aq
LP2-2_rep_3_p1_leaf_11.jpg,arabidopsis,176,LP-2,11,481,61,35.5,68.5,aq
LP2-2_rep_3_p1_leaf_12.jpg,arabidopsis,176,LP-2,12,479,156,36.5,159.5,aq
LP2-2_rep_3_p1_leaf_2.jpg,arabidopsis,176,LP-2,2,484,97,34.5,94.5,aq
LP2-2_rep_3_p1_leaf_3.jpg,arabidopsis,176,LP-2,3,481,119,35.5,108.5,aq
LP2-2_rep_3_p1_leaf_4.jpg,arabidopsis,176,LP-2,4,475,125,39.5,106.5,aq
LP2-2_rep_3_p1_leaf_5.jpg,arabidopsis,176,LP-2,5,476,166,37.5,139.5,aq
LP2-2_rep_3_p1_leaf_6.jpg,arabidopsis,176,LP-2,6,474,119,40.5,119.5,aq
LP2-2_rep_3_p1_leaf_7.jpg,arabidopsis,176,LP-2,7,477,80,33.5,82.5,aq
LP2-2_rep_3_p1_leaf_8.jpg,arabidopsis,176,LP-2,8,480,91,37.5,79.5,aq
LP2-2_rep_3_p1_leaf_9.jpg,arabidopsis,176,LP-2,9,484,117,33.5,95.5,aq
LP2-2_rep_3_p2_leaf_1.jpg,arabidopsis,176,LP-2,1,479,131,33.5,103.5,ar
LP2-2_rep_3_p2_leaf_10.jpg,arabidopsis,176,LP-2,10,479,139,35.5,123.5,ar
LP2-2_rep_3_p2_leaf_11.jpg,arabidopsis,176,LP-2,11,476,117,40.5,115.5,ar
LP2-2_rep_3_p2_leaf_12.jpg,arabidopsis,176,LP-2,12,480,76,34.5,45.5,ar
LP2-2_rep_3_p2_leaf_13.jpg,arabidopsis,176,LP-2,13,35,114,478.5,107.5,ar
LP2-2_rep_3_p2_leaf_14.jpg,arabidopsis,176,LP-2,14,476,37,38.5,53.5,ar
LP2-2_rep_3_p2_leaf_15.jpg,arabidopsis,176,LP-2,15,473,136,35.5,163.5,ar
LP2-2_rep_3_p2_leaf_16.jpg,arabidopsis,176,LP-2,16,476,61,35.5,61.5,ar
LP2-2_rep_3_p2_leaf_17.jpg,arabidopsis,176,LP-2,17,476,118,36.5,132.5,ar
LP2-2_rep_3_p2_leaf_2.jpg,arabidopsis,176,LP-2,2,474,110,36.5,110.5,ar
LP2-2_rep_3_p2_leaf_3.jpg,arabidopsis,176,LP-2,3,477,99,38.5,100.5,ar
LP2-2_rep_3_p2_leaf_4.jpg,arabidopsis,176,LP-2,4,485,78,44.5,85.5,ar
LP2-2_rep_3_p2_leaf_5.jpg,arabidopsis,176,LP-2,5,482,135,40.5,151.5,ar
LP2-2_rep_3_p2_leaf_6.jpg,arabidopsis,176,LP-2,6,478,200,41.5,187.5,ar
LP2-2_rep_3_p2_leaf_7.jpg,arabidopsis,176,LP-2,7,40,130,483.5,121.5,ar
LP2-2_rep_3_p2_leaf_8.jpg,arabidopsis,176,LP-2,8,475,52,37.5,46.5,ar
LP2-2_rep_3_p2_leaf_9.jpg,arabidopsis,176,LP-2,9,473,74,34.5,75.5,ar
TS_1_rep_2_20231206_0001_binary_leaf1.jpg,arabidopsis,152,TS-1,1,470,117,34.5,114.5,as
TS_1_rep_2_20231206_0001_binary_leaf11.jpg,arabidopsis,152,TS-1,11,484,52,34.5,53.5,as
TS_1_rep_2_20231206_0001_binary_leaf12.jpg,arabidopsis,152,TS-1,12,469,174,35.5,137.5,as
TS_1_rep_2_20231206_0001_binary_leaf13.jpg,arabidopsis,152,TS-1,13,478,136,33.5,148.5,as
TS_1_rep_2_20231206_0001_binary_leaf14.jpg,arabidopsis,152,TS-1,14,482,81,36.5,92.5,as
TS_1_rep_2_20231206_0001_binary_leaf16.jpg,arabidopsis,152,TS-1,16,44,146,479.5,137.5,as
TS_1_rep_2_20231206_0001_binary_leaf2.jpg,arabidopsis,152,TS-1,2,478,85,33.5,87.5,as
TS_1_rep_2_20231206_0001_binary_leaf3.jpg,arabidopsis,152,TS-1,3,481,63,32.5,61.5,as
TS_1_rep_2_20231206_0001_binary_leaf5.jpg,arabidopsis,152,TS-1,5,472,123,47.5,97.5,as
TS_1_rep_2_20231206_0001_binary_leaf6.jpg,arabidopsis,152,TS-1,6,482,55,31.5,58.5,as
TS_1_rep_2_20231206_0001_binary_leaf7.jpg,arabidopsis,152,TS-1,7,480,120,34.5,116.5,as
TS_1_rep_2_20231206_0001_binary_leaf8.jpg,arabidopsis,152,TS-1,8,477,140,37.5,152.5,as
TS_1_rep_2_20231206_0001_binary_leaf9.jpg,arabidopsis,152,TS-1,9,39,104,483.5,123.5,as
TS_1_rep_2_leaf_1.jpg,arabidopsis,152,TS-1,1,37,70,473.5,77.5,at
TS_1_rep_2_leaf_10.jpg,arabidopsis,152,TS-1,10,35,139,476.5,124.5,at
TS_1_rep_2_leaf_11.jpg,arabidopsis,152,TS-1,11,478,65,34.5,51.5,at
TS_1_rep_2_leaf_12.jpg,arabidopsis,152,TS-1,12,480,97,30.5,81.5,at
TS_1_rep_2_leaf_13.jpg,arabidopsis,152,TS-1,13,480,30,32.5,33.5,at
TS_1_rep_2_leaf_14.jpg,arabidopsis,152,TS-1,14,35,108,478.5,93.5,at
TS_1_rep_2_leaf_2.jpg,arabidopsis,152,TS-1,2,487,152,37.5,137.5,at
TS_1_rep_2_leaf_3.jpg,arabidopsis,152,TS-1,3,471,158,33.5,144.5,at
TS_1_rep_2_leaf_4.jpg,arabidopsis,152,TS-1,4,40,77,479.5,85.5,at
TS_1_rep_2_leaf_5.jpg,arabidopsis,152,TS-1,5,479,205,31.5,194.5,at
TS_1_rep_2_leaf_6.jpg,arabidopsis,152,TS-1,6,484,111,32.5,113.5,at
TS_1_rep_2_leaf_7.jpg,arabidopsis,152,TS-1,7,42,75,476.5,57.5,at
TS_1_rep_2_leaf_8.jpg,arabidopsis,152,TS-1,8,482,22,37.5,38.5,at
TS_1_rep_2_leaf_9.jpg,arabidopsis,152,TS-1,9,477,73,36.5,74.5,at
U112-3_rep_1_p2_leaf_1.jpg,arabidopsis,160,U112-3,1,482,58,34.5,64.5,au
U112-3_rep_1_p2_leaf_10.jpg,arabidopsis,160,U112-3,10,478,58,34.5,52.5,au
U112-3_rep_1_p2_leaf_11.jpg,arabidopsis,160,U112-3,11,478,80,38.5,104.5,au
U112-3_rep_1_p2_leaf_12.jpg,arabidopsis,160,U112-3,12,488,52,38.5,67.5,au
U112-3_rep_1_p2_leaf_13.jpg,arabidopsis,160,U112-3,13,481,82,30.5,96.5,au
U112-3_rep_1_p2_leaf_14.jpg,arabidopsis,160,U112-3,14,471,87,40.5,71.5,au
U112-3_rep_1_p2_leaf_15.jpg,arabidopsis,160,U112-3,15,475,85,32.5,94.5,au
U112-3_rep_1_p2_leaf_16.jpg,arabidopsis,160,U112-3,16,479,73,34.5,62.5,au
U112-3_rep_1_p2_leaf_17.jpg,arabidopsis,160,U112-3,17,42,94,477.5,84.5,au
U112-3_rep_1_p2_leaf_18.jpg,arabidopsis,160,U112-3,18,477,109,32.5,119.5,au
U112-3_rep_1_p2_leaf_19.jpg,arabidopsis,160,U112-3,19,472,150,34.5,140.5,au
U112-3_rep_1_p2_leaf_2.jpg,arabidopsis,160,U112-3,2,477,50,34.5,62.5,au
U112-3_rep_1_p2_leaf_20.jpg,arabidopsis,160,U112-3,20,477.5,135.5,35.5,132.5,au
U112-3_rep_1_p2_leaf_21.jpg,arabidopsis,160,U112-3,21,479,83,33.5,70.5,au
