file,dataset,px_cm,genotype,node,base_x,base_y,tip_x,tip_y,rosette_id
REU23_48_leaf_6.jpg,oak,132,na,1003,481,87,30.5,120.5,zz
REU23_48_leaf_7.jpg,oak,132,na,1004,479,94,35.5,83.5,zz
REU23_48_leaf_8.jpg,oak,132,na,1005,482,96,34.5,117.5,zz
REU23_48_leaf_9.jpg,oak,132,na,1006,483,153,35.5,123.5,zz
REU23_49_leaf_1.jpg,oak,132,na,1007,479,114,34.5,123.5,zz
REU23_49_leaf_2.jpg,oak,132,na,1008,32,176,481.5,168.5,zz
REU23_49_leaf_3.jpg,oak,132,na,1009,33,115,479.5,113.5,zz
REU23_49_leaf_4.jpg,oak,132,na,1010,33,110,482.5,94.5,zz
REU23_49_leaf_5.jpg,oak,132,na,1011,484,115,35.5,125.5,zz
REU23_49_leaf_6.jpg,oak,132,na,1012,479,148,37.5,164.5,zz
REU23_49_leaf_7.jpg,oak,132,na,1013,37,136,478.5,147.5,zz
REU23_49_leaf_8.jpg,oak,132,na,1014,32,113,482.5,106.5,zz
REU23_4_1_XY.jpg,oak,132,na,1015,34,127,481.5,101.5,zz
REU23_4_2_XY.jpg,oak,132,na,1016,482,94,33.5,117.5,zz
REU23_4_3_XY.jpg,oak,132,na,1017,480,135,32.5,107.5,zz
REU23_4_4_XY.jpg,oak,132,na,1018,481,117,32.5,117.5,zz
REU23_4_5_XY.jpg,oak,132,na,1019,484,126,32.5,106.5,zz
REU23_4_6_XY.jpg,oak,132,na,1020,479,91,36.5,87.5,zz
REU23_4_7_XY.jpg,oak,132,na,1021,483,135,33.5,133.5,zz
REU23_4_8_XY.jpg,oak,132,na,1022,481,120,35.5,134.5,zz
REU23_50_leaf_1.jpg,oak,132,na,1023,481,148,34.5,141.5,zz
REU23_50_leaf_2.jpg,oak,132,na,1024,478,140,35.5,126.5,zz
REU23_50_leaf_3.jpg,oak,132,na,1025,484,162,34.5,158.5,zz
REU23_50_leaf_4.jpg,oak,132,na,1026,36,152,482.5,137.5,zz
REU23_50_leaf_5.jpg,oak,132,na,1027,479,123,36.5,117.5,zz
REU23_50_leaf_6.jpg,oak,132,na,1028,483,127,34.5,138.5,zz
REU23_50_leaf_7.jpg,oak,132,na,1029,31,123,479.5,122.5,zz
REU23_50_leaf_8.jpg,oak,132,na,1030,481,134,33.5,161.5,zz
REU23_51_leaf_1.jpg,oak,132,na,1031,35,170,481.5,135.5,zz
REU23_51_leaf_2.jpg,oak,132,na,1032,482,115,32.5,116.5,zz
REU23_51_leaf_4.jpg,oak,132,na,1033,483,153,34.5,119.5,zz
REU23_51_leaf_5.jpg,oak,132,na,1034,483,107,32.5,125.5,zz
REU23_51_leaf_6.jpg,oak,132,na,1035,481,107,34.5,118.5,zz
REU23_51_leaf_7.jpg,oak,132,na,1036,479,127,35.5,146.5,zz
REU23_51_leaf_8.jpg,oak,132,na,1037,482,183,29.5,169.5,zz
REU23_52_leaf_1.jpg,oak,132,na,1038,41,121,481.5,131.5,zz
REU23_52_leaf_2.jpg,oak,132,na,1039,34,146,476.5,135.5,zz
REU23_52_leaf_3.jpg,oak,132,na,1040,480,138,36.5,121.5,zz
REU23_52_leaf_4.jpg,oak,132,na,1041,480,114,35.5,120.5,zz
REU23_52_leaf_5.jpg,oak,132,na,1042,483,131,33.5,111.5,zz
REU23_52_leaf_6.jpg,oak,132,na,1043,480,92,34.5,98.5,zz
REU23_52_leaf_7.jpg,oak,132,na,1044,477,139,32.5,124.5,zz
REU23_52_leaf_8.jpg,oak,132,na,1045,33,178,478.5,172.5,zz
REU23_53_leaf_1.jpg,oak,132,na,1046,479,85,33.5,78.5,zz
REU23_53_leaf_2.jpg,oak,132,na,1047,32,99,481.5,121.5,zz
REU23_53_leaf_3.jpg,oak,132,na,1048,481,114,35.5,97.5,zz
REU23_53_leaf_4.jpg,oak,132,na,1049,37,130,479.5,139.5,zz
REU23_53_leaf_5.jpg,oak,132,na,1050,33,85,483.5,88.5,zz
REU23_53_leaf_6.jpg,oak,132,na,1051,483,61,31.5,52.5,zz
REU23_53_leaf_7.jpg,oak,132,na,1052,37,120,477.5,145.5,zz
REU23_53_leaf_8.jpg,oak,132,na,1053,482,120,32.5,128.5,zz
REU23_54_leaf_1.jpg,oak,132,na,1054,36,119,477.5,128.5,zz
REU23_54_leaf_2.jpg,oak,132,na,1055,34,145,482.5,170.5,zz
REU23_54_leaf_3.jpg,oak,132,na,1056,482,133,29.5,126.5,zz
REU23_54_leaf_4.jpg,oak,132,na,1057,483,164,33.5,153.5,zz
REU23_54_leaf_5.jpg,oak,132,na,1058,480,146,31.5,151.5,zz
REU23_54_leaf_6.jpg,oak,132,na,1059,35,163,480.5,125.5,zz
REU23_54_leaf_7.jpg,oak,132,na,1060,483,136,35.5,144.5,zz
REU23_54_leaf_8.jpg,oak,132,na,1061,36,147,483.5,138.5,zz
REU23_55_leaf_1.jpg,oak,132,na,1062,481,83,33.5,72.5,zz
REU23_55_leaf_2.jpg,oak,132,na,1063,33,111,481.5,111.5,zz
REU23_55_leaf_3.jpg,oak,132,na,1064,38,110,479.5,104.5,zz
REU23_55_leaf_4.jpg,oak,132,na,1065,485,95,34.5,101.5,zz
REU23_55_leaf_5.jpg,oak,132,na,1066,35,111,482.5,88.5,zz
REU23_55_leaf_6.jpg,oak,132,na,1067,34,96,477.5,80.5,zz
REU23_55_leaf_7.jpg,oak,132,na,1068,37,130,485.5,109.5,zz
REU23_55_leaf_8.jpg,oak,132,na,1069,33,138,481.5,155.5,zz
REU23_6_1_XY.jpg,oak,132,na,1070,480,144,35.5,142.5,zz
REU23_6_2_XY.jpg,oak,132,na,1071,482,135,33.5,141.5,zz
REU23_6_3_XY.jpg,oak,132,na,1072,472,155,31.5,168.5,zz
REU23_6_4_XY.jpg,oak,132,na,1073,481,132,34.5,146.5,zz
REU23_6_5_XY.jpg,oak,132,na,1074,485,132,32.5,148.5,zz
REU23_6_6_XY.jpg,oak,132,na,1075,480,137,34.5,152.5,zz
REU23_6_7_XY.jpg,oak,132,na,1076,482,118,30.5,139.5,zz
REU23_6_8_XY.jpg,oak,132,na,1077,481,125,36.5,145.5,zz
REU23_7_1_XY.jpg,oak,132,na,1078,483,117,35.5,124.5,zz
REU23_7_2_XY.jpg,oak,132,na,1079,482,150,31.5,137.5,zz
REU23_7_3_XY.jpg,oak,132,na,1080,482,112,30.5,116.5,zz
REU23_7_4_XY.jpg,oak,132,na,1081,484,102,31.5,100.5,zz
REU23_7_5_XY.jpg,oak,132,na,1082,484,150,32.5,150.5,zz
REU23_7_6_XY.jpg,oak,132,na,1083,479,125,34.5,110.5,zz
REU23_7_7_XY.jpg,oak,132,na,1084,33,138,479.5,142.5,zz
REU23_8_1_XY.jpg,oak,132,na,1085,481,96,36.5,103.5,zz
REU23_8_3_XY.jpg,oak,132,na,1086,477,118,35.5,133.5,zz
REU23_8_4_XY.jpg,oak,132,na,1087,39,108,483.5,116.5,zz
REU23_8_6_XY.jpg,oak,132,na,1089,484,100,34.5,111.5,zz
TXShin.REU10B.b_leaf1.jpg,oak,132,na,1090,36,96,482.5,91.5,zz
TXShin.REU10B.c_leaf1.jpg,oak,132,na,1091,36,105,480.5,94.5,zz
TXShin.REU10B.d_leaf1.jpg,oak,132,na,1092,482,106,37.5,117.5,zz
TXShin.REU11A.a_leaf1.jpg,oak,132,na,1093,484,149,38.5,174.5,zz
TXShin.REU11A.b_leaf1.jpg,oak,132,na,1094,483,114,36.5,109.5,zz
TXShin.REU11A.c_leaf1.jpg,oak,132,na,1095,36,113,479.5,87.5,zz
TXShin.REU11C.a_leaf1.jpg,oak,132,na,1096,483,107,31.5,103.5,zz
TXShin.REU11C.b_leaf1.jpg,oak,132,na,1097,481,96,36.5,121.5,zz
TXShin.REU11C.c_leaf1.jpg,oak,132,na,1098,482,146,34.5,135.5,zz
TXShin.REU5A_a_leaf1.jpg,oak,132,na,1099,483,106,34.5,122.5,zz
TXShin.REU5B.a_leaf1.jpg,oak,132,na,1100,481,110,34.5,131.5,zz
TXShin.REU5B.b_leaf1.jpg,oak,132,na,1101,481,114,34.5,106.5,zz
TXShin.REU5C.a_leaf1.jpg,oak,132,na,1102,479,85,35.5,113.5,zz
TXShin.REU5C.b_leaf1.jpg,oak,132,na,1103,483,89,32.5,100.5,zz
TXShin.REU5C.c_leaf1.jpg,oak,132,na,1104,478,127,36.5,111.5,zz
TXShin.REU8A.a_leaf1.jpg,oak,132,na,1105,482,112,34.5,112.5,zz
TXShin.REU8A.b_leaf1.jpg,oak,132,na,1106,480,107,33.5,106.5,zz
TXShin.REU8A.c_leaf1.jpg,oak,132,na,1107,481,125,47.5,143.5,zz
TXShin.REU8B.a_leaf1.jpg,oak,132,na,1108,482,95,33.5,113.5,zz
TXShin.REU8B.b_leaf1.jpg,oak,132,na,1109,481,109,30.5,106.5,zz
TXShin.REU8B_b_leaf1.jpg,oak,132,na,1110,34,109,480.5,103.5,zz
TXShin.REU8B_c_leaf1.jpg,oak,132,na,1111,484,98,32.5,111.5,zz
TXShinREU10A.a_leaf1.jpg,oak,132,na,1112,36,90,479.5,91.5,zz
TXShinREU10A.b_leaf1.jpg,oak,132,na,1113,483,116,34.5,137.5,zz
TXShinREU10A.c_leaf1.jpg,oak,132,na,1114,33,135,481.5,132.5,zz
TXShinREU10C.b_leaf1.jpg,oak,132,na,1115,479,169,37.5,164.5,zz
TXShinREU10C.c_leaf1.jpg,oak,132,na,1116,37,91,479.5,91.5,zz
TXShinREU10C.d_leaf1.jpg,oak,132,na,1117,479,90,36.5,103.5,zz
TXShinREU11B.a_leaf1.jpg,oak,132,na,1118,483,131,31.5,130.5,zz
TXShinREU11B.b_leaf1.jpg,oak,132,na,1119,478,123,36.5,140.5,zz
TXShinREU11B.c_leaf1.jpg,oak,132,na,1120,484,126,33.5,113.5,zz
TXShinREU12A.a_leaf1.jpg,oak,132,na,1121,481,153,34.5,143.5,zz
TXShinREU12A.b_leaf1.jpg,oak,132,na,1122,479,85,36.5,97.5,zz
TXShinREU12B.a_leaf1.jpg,oak,132,na,1123,483,90,31.5,89.5,zz
TXShinREU12B.c_leaf1.jpg,oak,132,na,1124,482,136,32.5,121.5,zz
TXShinREU12C.b_leaf1.jpg,oak,132,na,1125,480,92,33.5,94.5,zz
TXShinREU12C.c_XY.jpg,oak,132,na,1126,480,101,33.5,150.5,zz
TXShinREU13A.a_XY.jpg,oak,132,na,1127,481,118,34.5,105.5,zz
TXShinREU13A.b_XY.jpg,oak,132,na,1128,483,114,31.5,108.5,zz
TXShinREU13A.c_XY.jpg,oak,132,na,1129,484,84,30.5,84.5,zz
TXShinREU13B.a_XY.jpg,oak,132,na,1130,482,158,34.5,160.5,zz
TXShinREU13B.b_XY.jpg,oak,132,na,1131,484,129,36.5,137.5,zz
TXShinREU13B.c_XY.jpg,oak,132,na,1132,481,136,34.5,121.5,zz
TXShinREU13C.a_XY.jpg,oak,132,na,1133,480,124,36.5,143.5,zz
TXShinREU13C.b_XY.jpg,oak,132,na,1134,480,120,32.5,129.5,zz
TXShinREU13C.c_XY.jpg,oak,132,na,1135,483,119,34.5,123.5,zz
TXShinREU14A.a_XY.jpg,oak,132,na,1136,480,145,36.5,148.5,zz
TXShinREU14A.c_XY.jpg,oak,132,na,1137,478,125,36.5,136.5,zz
TXShinREU14B.a_XY.jpg,oak,132,na,1138,481,117,32.5,119.5,zz
TXShinREU14B.b_XY.jpg,oak,132,na,1139,483,154,32.5,156.5,zz
TXShinREU14B.c_XY.jpg,oak,132,na,1140,481,161,44.5,222.5,zz
TXShinREU14C.a_XY.jpg,oak,132,na,1141,482,124,37.5,124.5,zz
TXShinREU14C.b_XY.jpg,oak,132,na,1142,481,162,34.5,154.5,zz
TXShinREU14C.c_XY.jpg,oak,132,na,1143,481,156,32.5,166.5,zz
TXShinREU15A.a_XY.jpg,oak,132,na,1144,485,102,36.5,93.5,zz
TXShinREU15A.c_XY.jpg,oak,132,na,1145,481,114,32.5,138.5,zz
TXShinREU15B.b_XY.jpg,oak,132,na,1146,479,110,33.5,111.5,zz
TXShinREU15B.c_XY.jpg,oak,132,na,1147,480,147,32.5,130.5,zz
